p_id,name,brand,category,colour,price,price_tier,avg_rating,ratingCount,is_rated,bayesian_rating,confidence_score,confidence_tier,occasion,fabric,length,pattern,print_type,neck,sleeve_length,wash_care,trend,pockets,waistband,closure,desc_length,description_clean,img
14984836,Saree mall Sleek Saree,Saree mall,Saree,Green,4499.0,Premium,4.442,165,True,4.363,71.7,High,Party,,,Solid,Solid,,,Dry Clean,,,,,953,"Turn heads at the next occasion or special event by donning this chic saree. The eye-catching solid pattern and solid border of this saree will add to your beauty. Cream solid saree with solid border Solid border Velvet blouse piece Poly georgette, dry clean The saree comes with an unstitched blouse piece The blouse worn by the model could be for modelling purpose only, please check the image of the actual blouse piece. The saree comes with an unstitched blouse piece The blouse worn by the model could be for modelling purpose only, please check the image of the actual blouse piece. Trend Alert Belted details not only help accentuate your waist but also elevate the style appeal of your outfit. From adding a bow to embellishing with metallic accents, thread embroidery, mirror work, this trend is here to stay.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Saree fabric: Poly Georgette Blouse fabric: Velvet Dry clean",http://assets.myntassets.com/assets/images/14984836/2021/8/27/3584c60d-7657-4b83-a79d-7e957de8d4621630043073210-Saree-Mall-Green-Georgette-Ethnic-Solid-Party-Wear-Saree-wit-1.jpg
12263892,Tikhi Imli Brown & White Poly Georgette Printed Saree,Tikhi Imli,Saree,Brown,1998.0,Mid,4.251,343,True,4.232,74.1,High,Daily,,,Printed,Batik,,,Hand Wash,,,,,504,"Design Details: Brown and White printed saree The model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like Pattern Details: Batik is an ancient art which uses wax and dyes to create patterns on fabrics. Originated in Indonesia, it involves three major stages of waxing, dyeing, and de-waxing.Saree fabric: poly georgette Blouse fabric: poly georgette Hand-washLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx)",http://assets.myntassets.com/assets/images/12263892/2020/9/15/e6deae47-7ad6-4f68-98c4-4e53d8a41f941600145981626BrownWhitePolyGeorgetteBatikPrintSareeWithPomPomLace1.jpg
14994266,Inddus Black & White Printed Satin Saree,Inddus,Saree,Black,4399.0,Premium,4.44,25,True,4.214,58.4,Medium,Party,,,Printed,Abstract,,,Dry Clean,,,,,455,Design Details Black and white saree Abstract printed saree with printed border Has sequinned detail Disclaimer: The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: Satin Blouse fabric: Poly Georgette Dry cleanLength: 5.5 metres plus 80 centimetres blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/14994266/2021/9/6/2aa8f624-ad12-48bd-8b43-6eb4a35c57781630919466318-Inddus-Black--White-Printed-Satin-Saree-8291630919465550-1.jpg
19040158,Fashionuma Pink & Red Ethnic Motifs Pure Silk Saree,Fashionuma,Saree,Pink,2999.0,Premium,,0,False,,,Unrated,Festive,,,Printed,Ethnic Motifs,,,Dry Clean,,,,,379,Design Details Pink and red saree Ethnic motifs printed saree with printed border The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Pure Silk Dry Clean,http://assets.myntassets.com/assets/images/19040158/2022/7/11/cf868b56-f3a1-4e52-befb-309dc181fba91657521535792SareeBlouse1.jpg
15096342,Anouk Turquoise Blue Woven Design Zari Silk Blend Ready to Wear Banarasi Saree,Anouk,Saree,Turquoise Blue,2899.0,Premium,3.0,37,True,3.633,43.2,Low,Traditional,,,Embellished,Woven Design,,,Dry Clean,,,,,455,Design Details Turquoise blue banarasi saree Woven design embellished saree with woven design border Has zari detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: Silk Blend Blouse fabric: Silk Blend Dry cleanLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/15096342/2021/9/14/01e1d938-764c-44b7-8773-8c1c7543cf131631618208381-Anouk-Women-Sarees-2201631618207656-1.jpg
15916822,Mitera Navy Blue Floral Embroidered Sequinned Organza Saree,Mitera,Saree,Navy Blue,6999.0,High-End,3.118,85,True,3.482,37.8,Low,Party,,,Embroidered,Floral,,,Dry Clean,,,,,467,"Design Details Navy blue saree Floral embroidered saree with embroidered border Has sequinned detail Disclaimer: The saree comes with an unstitched blouse piece The blouse worn by the model is different, might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Saree Fabric: Orangza Blouse Fabric: Silk Blend Dry Clean only",http://assets.myntassets.com/assets/images/15916822/2022/1/27/399115a8-4564-4ef9-a7f7-54dc86c17bbe1643276472369-Mitera-Navy-Blue-Floral-Embroidered-Sequinned-Organza-Saree--1.jpg
8927013,Inddus Women Black Solid Stretchable Saree Blouse,Inddus,Saree,Black,1199.0,Mid,4.131,396,True,4.128,74.2,High,Party,Cotton,,Solid,,Round Neck,Short Sleeves,,,,,Elasticated,177,"Black solid stretchable blouse with net detailing, has a round neck, short sleeves, slip-on closure Cotton and elastane blend Dry CleanThe model (height(5'8"") is wearing onesize",http://assets.myntassets.com/assets/images/productimage/2019/2/28/9306135b-e23e-4ff2-bb82-3206dd577fe11551298479851-1.jpg
16915122,KALINI Green & White Bandhani Art Silk Saree,KALINI,Saree,Green,1299.0,Mid,3.592,49,True,3.849,57.1,Medium,Traditional,,,Printed,Bandhani,,,Hand Wash,,,,,442,Design Details Green and white bandhani saree Bandhani printed saree with solid border Disclaimer : The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: Art Silk Blouse fabric: Art Silk Hand washLength: 5.5 metres plus 0.8 metre (80 cm) blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/16915122/2022/3/9/1d6a8cf7-d07b-4b1d-a484-7d58d24e87f91646810255364-KALINI-Green--White-Bandhani-Art-Silk-Saree-4871646810254712-1.jpg
17902892,Silk Land Navy Blue & Golden Ethnic Motifs Zari Pure Silk Banarasi Saree,Silk Land,Saree,Navy Blue,4299.0,Premium,4.6,5,True,4.146,49.6,Medium,Traditional,,,Woven Design,Ethnic Motifs,,,Dry Clean,,,,,440,Design Details Navy blue and golden Banarasi saree Ethnic motifs woven design saree with zari border Has zari detail Disclaimer : The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.100% Pure Silk Dry CleanLength: 5.5 metres plus 0.8 metre (80 cm) blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/17902892/2022/6/9/59c8e196-892a-482d-a9ec-9dc9505a15ea1654776963009SilkLandNavyBlueGoldenEthnicMotifsZariPureSilkBanarasiSaree1.jpg
18121996,Mitera Red Striped Sequinned Organza Saree,Mitera,Saree,Red,5999.0,High-End,4.0,4,True,4.094,46.3,Medium,Festive,,,Striped,Striped,,,Dry Clean,,,,,420,Design Details Red saree Striped saree with embellished border Has sequinned detail Disclaimer: The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree: Organza Blouse: Art Silk Dry CleanLength: 5.5 metres plus 80 centimetres blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/18121996/2022/5/18/58280fbe-50b3-4399-8509-b5a2fbd4d2991652847605514-Red-Floral-Embroidered-Organza-Saree-9061652847604890-1.jpg
17876884,Silk Land Navy Blue Ethnic Motifs Zari Pure Silk Banarasi Saree,Silk Land,Saree,Navy Blue,2800.0,Premium,4.667,6,True,4.162,52.3,Medium,Traditional,,,Woven Design,Ethnic Motifs,,,Dry Clean,,,,,450,Design Details Navy blue banarasi saree Ethnic motifs woven design saree with woven design border Has zari detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: Pure silk Blouse fabric: Pure silk Dry cleanLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/17876884/2022/4/13/275b843a-c860-491c-ab7c-a404405892491649855394678SLSilkLandWomenNavyBlueSarees1.jpg
17826592,Grancy Black Ready to Wear Saree,Grancy,Saree,Black,6799.0,High-End,,0,False,,,Unrated,Party,,,Solid,Solid,,,Dry Clean,,,,,193,Design Details Black saree Solid saree with no border The model is wearing the stitched blouse that comes with the saree Length: 5.5 metres Width: 1.06 metres (approx.) Poly Georgette Dry Clean,http://assets.myntassets.com/assets/images/17826592/2022/4/8/811074ef-fc53-4ed5-a650-e52bfe87664c1649436366261GrancyWomenBlackSarees1.jpg
16975448,KALINI Grey Sequinned Satin Saree,KALINI,Saree,Grey,3999.0,Premium,4.286,28,True,4.167,57.6,Medium,Party,,,Solid,Solid,,,Machine Wash,,,,,406,Design Details Grey saree Solid saree with no border Has sequinned detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Satin and Velvet Machine Wash Do not brush during washLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/16975448/2022/1/29/6f59bcb2-293d-4d8d-bbb3-f281c2c1feb31643447614235KALINIWomenGreySolid1.jpg
16615800,Mitera Floral Saree With Embroidered Border,Mitera,Saree,Navy Blue,4899.0,Premium,3.789,76,True,3.913,53.0,Medium,Party,,,Embroidered,Floral,,,Dry Clean,,,,,771,"Accentuate your ethnic collection with this fashionable saree. Featuring an art silk blouse and an organza fabric, it will add charm to your appearance. Deep navy blue shade embroidered saree with embroidered border Embroidered border Art silk blouse Organza Organza, dry clean The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like. Trend Alert Transparent touch refers to a fabric's see-through details that lend a charming and delicate touch to your attire. It blends feminine appeal and a hint of mystery to create a bold look.Organza Dry CleanLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)",http://assets.myntassets.com/assets/images/16615800/2022/1/21/8cc93df6-74f8-448d-a2e8-faf1da2bae8d1642750607870-Mitera-Navy-blue-Organza-Ethnic-Embroidered-Party-Wear-Saree-1.jpg
19308884,Triyah Women Blue Printed Angrakha Saree Blouse,Triyah,Saree,Blue,2499.0,Mid,,0,False,,,Unrated,Work,Other,,Printed,,V-Neck,Three-Quarter Sleeves,,,,,,253,"Blue printed saree blouse, has a V-neck, full sleeves, button closure at front Disclaimer: Product colour may slightly vary due to photographic lighting sources or your monitor settings Dry Clean & Steam only The model (height 5'8"") is wearing a size XS",http://assets.myntassets.com/assets/images/19308884/2022/7/30/455e3fd7-f089-4593-aa51-0adf56f8b18e1659170877533TriyahWomenBluePrintedAngrakhaSareeBlouse1.jpg
17299440,Sangria Green Striped Sequinned Pure Georgette Saree,Sangria,Saree,Green,3799.0,Premium,3.556,9,True,4.018,48.0,Medium,Party,,,Striped,Striped,,,Dry Clean,,,,,369,Design Details Green saree Striped saree with no border Has sequinned detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.7 metre blouse piece Width: 1.11 metresPure georgette Dry clean,http://assets.myntassets.com/assets/images/17299440/2022/3/8/92ff8db2-b015-40b0-a991-8b2da7032f1c1646709523112SangriaGreenStripedSequinnedPureGeorgetteSaree1.jpg
17638756,Silk Land Green & Red Floral Zari Pure Silk Ikat Saree,Silk Land,Saree,Green,4495.0,Premium,4.333,12,True,4.146,53.0,Medium,Traditional,,,Woven Design,Floral,,,Dry Clean,,,,,427,Design Details Green and red ikat saree Floral woven design saree with zari border Has zari detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree: 100% Silk Blouse Piece: 100% Silk Dry CleanLength: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),http://assets.myntassets.com/assets/images/17638756/2022/4/4/82616fdd-2c6b-4b2d-922b-560b9dbcf3271649069778320SareesHavidaSareesWomenSareesSLSilkLandWomenSareesSLSilkLand1.jpg
15243886,Suta Pink & Black Polka Printed Pure Cotton Saree,Suta,Saree,Pink,2450.0,Mid,4.214,42,True,4.153,61.1,Medium,Work,,,Printed,Polka Dots,,,Hand Wash,,,,,246,"Suta Pink & Black Polka Dots Printed Pure Cotton Saree With Tasseled Pallu. This saree is made by Suta Pvt. Ltd. It is made from Mul and finished in Pink Colour Pattern: SolidSaree fabric: Pure Cotton Hand washLength=5.5 Meters, Width= 1.2 Meters",http://assets.myntassets.com/assets/images/15243886/2021/8/24/8e8ecfa6-be2f-48c8-a3c1-d59821d40de61629818475964Sarees1.jpg
18103108,Mitera Purple Embellished Ombre Sequinned Silk Blend Saree,Mitera,Saree,Purple,3999.0,Premium,4.395,38,True,4.228,60.9,Medium,Festive,,,Embroidered,Embellished,,,Hand Wash,,,,,407,Design Details Purple Ombre saree Embellished embroidered saree with embroidered border Has sequinned detail The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Silk Blend Hand Wash,http://assets.myntassets.com/assets/images/18103108/2022/4/30/f0517098-36f9-4a1e-b48d-ab39bbff6cf01651314973235MiteraWomenPurpleSarees1.jpg
10343989,MIMOSA Red & Green Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Saree,Red,5699.0,High-End,4.236,127,True,4.198,64.6,Medium,Traditional,,,Woven Design,Ethnic Motifs,,,Dry Clean,,,,,688,"Design Detail: Red and Green kanjeevaram woven design saree and has a woven design border Blouse Piece The model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look like Origin: Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village. Fabric: Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.Saree fabric: art silk Blouse fabric: art silk Dry-cleanLength: 5.4 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx)",http://assets.myntassets.com/assets/images/productimage/2019/7/30/a911ae27-7300-4889-ac1b-f8e77f32d0a71564427219498-1.jpg
12357782,Chhabra 555 Black Colourblocked Ruffled Ready to Wear Saree with Stitched Blouse,Chhabra 555,Saree,Black,7900.0,High-End,4.216,51,True,4.159,58.8,Medium,Party,,,Colourblocked,Colourblocked,,,Dry Clean,,,,,259,Design Details: Black and burgundy colourblocked ruffled ready to wear saree Comes with a stitched blouseSaree fabric: poly georgette Blouse fabric: poly georgette Dry-cleanLength: 5.5 metres Width: 1.10 metres (approx) Stitched blouse front length: 16 inches,http://assets.myntassets.com/assets/images/12357782/2020/9/7/6c12c349-a90e-4a90-a2c0-172330f4b3c11599453000804-Chhabra-555-Black--Burgundy-Poly-Georgette-Colourblocked-Sar-1.jpg
18923938,Swtantra Women Green Solid Shimmer Cape Saree Blouse,Swtantra,Saree,Green,2499.0,Mid,,0,False,,,Unrated,Party,Other,,Solid,,Mandarin Collar,Short Sleeves,,,,,Button,145,"Green solid blouse has mandarin collar, short sleeve, and button closure at the front Dry clean & steam only The model (height 5'8"") is wearing S",http://assets.myntassets.com/assets/images/18923938/2022/6/30/e90a74ae-7696-4ea1-8958-169c58f141dc1656594086552SwtantraWomenGreenSolidShimmerCapeSareeBlouse1.jpg
